date,title,review,rating
2023-05-12 09:26:04,The Censorship,"Almost unusable when something about topics like human suffering, historical tragedies or just any ""negative"" things are asked by the user or even appears in the answer being generated for no reason when the question has nothing to do with such things. And then the answer will be cut off and replaced by an order of changing the topic for no reason as well. Censoring the facts and the cognition will not solve any problem, you cannot take the eraser called ""kindness"" or ""respect"" or something else to erase the truth that the world around us is not a paradise, or we'll never be able to found a more decent world in the reflection of mistakes that really exist.",1
2022-11-29 23:59:49,Simplified,"Bing, it’s just easier to use with good results. Well organized easy to navigate. I’d recommend Bing to anyone that asked. I’m not downing any other search engines though the all have certain features that stand out. Google has great results in search as well. I tend to use Bing a lot but I sometimes compare the results between a search and sometimes there’s a noticeable difference in results.",5
2023-09-15 04:46:56,Surprise to me,"I was just reintroduced to bing.  Back when Bing first came out, I felt it was a knock off of Google . . NOT ANY MORE !!

asking bing a guest ion I receive an in depth clarification to my questions; where, I was use to short defined responses to key word searches 

I’m new to Bing and just learning it’s reached; however, I am thrilled with what I’m getting and starting to ask bing more often than google now.   Thank you to Bing for maturing into a needed and welcome tool 👍👍",5
2023-03-25 13:31:57,Long ways to go- not user friendly yet.,"I can see the idea of the app and how it’s trying to be presented however things it does are annoying enough to just go back to google chrome.

1. When I’m the most busiest in the middle of something and need to search something asap the notification to report keeps coming out. Please turn off or have option to remove that.

2. Not even know how but I keep getting new tabs in within the pages. When I realized there’s like 10+ different things open.

3. Have an option to have a homepage with personal bookmark links saved that are important to user to have on on page. (Or remove NEWS tab since I have the same repeated information on the HOME page- either or).

4. When I type a website in the search it should take me to the direct website- I’m obviously going as far as putting “.com” for a reason.

5. Have more access to customize settings.",2
2023-06-24 17:52:43,Different underhanded versions!,"The version you get on your iPad is totally different from the one you get on the iPhone! The version for the iPhone is totally customizable.
NOT so with the iPad version! On the iPhone version you can choose homepage style. NOT so with the version you get on your iPad! On the iPad version you are stuck with what you see! Nothing is customizable! You limited to adding content. Content can’t be removed!  Like it can on the iPhone version! I won’t be wasting space on my iPad with this user unfriendly app!  The iPhone version is a five star app! The iPad version doesn’t even deserve one star! Leave it Microsoft to be so underhanded!",1
2022-03-13 18:37:39,Keeps crashing,"For weeks or more now the app keeps crashing on launch. I open the app, and with in 3 seconds it crashes and exits out. I’ve tried everything from reinstalling and off loading and nothing works. And there’s no way to contact tech support over it, so my go too app is dead to me I guess now and I will have to go someplace else like lame google unless this gets fixed!",5
2023-06-30 20:11:27,Bing GPT,"This app has been an absolutely great delight for me.  I do not exaggerate when I say that it is like having a very technical person near by to talk things over with.  Bing doesn’t always know the answer but he always has at least an idea as to how to proceed. I really can not say enough positive about Bing!  I hope it does not disappear but continues to get better, although getting better is not a requirement,  Bing GPT is great as it is.",5
2023-04-23 05:13:34,Saving me so much time!,"I was an avid Google user and I rely a lot on internet search to do my job. After trying Bing for almost a month now, I am switching! So much more helpful, it is saving me hours of internet search and even if some answers are not accurate enough, at least is giving me the right direction of what to look for! Tried Bard to compare, and currently, Bing is by far better!",5
2020-11-24 17:29:21,Refreshing Change From Google Bias,"I don’t want to be told what to think. I want to get the facts and draw my own conclusion. This was impossible to do with Google because searches were clearly skewed in favor of a “preferred” position. It’s weird and creepy.

Bing is a refreshing change. Now I can get facts, unbiased and from both sides. In addition, it does everything else Google does only better. Been using it a while now and won’t be going back to Google.",5
2021-05-09 10:39:09,"Became cluttered, inelegant, and newsy","I used to like the Bing app for its simpler, clean interface, but the new version they’ve been testing is simply awful. It is cluttered with old-school icons — lost its elegance — and there is no way to not be assaulted with news you don’t want to see (including the trashy and salacious). A setting option that supposedly lets you see more of the daily photo only means the news takes up half your home screen instead of all of it. Yuck. I ended up just deleting it. All I want is to be greeted by the beautiful photo of the day Bing has became famous for….and leave the rest to me.",2
2023-07-01 17:07:43,Awesome,"The applications of Bing Chat-GPT are only limited by your imagination and ability to frame your request or prompt. The great majority of responses have been spot on. There has been an occasional blip but all in all this is an awesome conversational helper for all issues and subjects. For example, it prepared a complete set of suggestions for our upcoming family Las Vegas trips with excellent recommendations for all age groups along with prices and links for more details.",5
2023-10-26 04:41:01,This is great,"I really like Bing, it honestly has the best AI I've seen. It has the best load time out of all the mobile browsing apps I've had(Google, Google Chrome, Safari, and this.). It's no doubt that the 4.7 is fitting for how good it is. However, there are two problems. There is a lack of go forward in pages and sometimes it just removes my pages. However, the good things about this outweigh that by a lot.",5
2023-03-03 17:11:37,Randomly slow and pages don’t load,"Seems to work well maybe 80% of the time. Other times pages don’t load or take 10+ seconds to load. This seems to happen randomly. Sometimes a news article doesn’t load. Sometimes it’s the rewards page. Turning airplane mode on and off seems to temporarily fix the problem and get the page I’m trying to load to load. But the problem happens again within a few minutes. If not for these problems it’s actually a good place to access bing, Microsoft rewards, etc.",2
2020-04-26 13:05:51,One of my favorite apps but ...,"I switched from using google apps (Search, Mail, Translate, etc.) to Microsoft on all of my devices a year ago, and am grateful for the options. They’re all solid apps and Bing search is now very good. I have only one complaint/request regarding the Bing app for iPhone. Well, two actually.

When moving about the bing app and opening various links, the only way to go back is to tap the back button at the bottom of the screen. Would it be possible to implement a right swipe instead to make the app feel a bit more iOS native? It’s a natural gesture that I just can’t seem to overcome.

Also, there used to be a Bing app for iPad. This is no longer available, and a companion app for iPad OS would make for a more consistent experience across devices.

Thanks for all of the great OS apps, search integrity and news aggregation.",4
2021-06-07 03:45:45,Just a review :)!,At first I thought I will no longer be able to use bing because it started to take me out of the app and it all started at the end of may but I just updated it and it’s 10x better because they added the multiple search option ! I really like using bing instead of google for very obvious reasons. I like everything about it. 10/10 recommend !,5
2022-11-08 06:45:58,Don’t like the new app,"I have trending turned off but there it is! Why is that…… And as far as the Bing image of the day, now I can’t see it because of all the crap that’s there like trending that I have turned off— but it still shows up😤🤬‼️Also all this crap scrolling across the top… Seriously I can’t even see the image of the day for all the crap that is taking up the whole face of the iPhone‼️‼️👎🏽 please fix this‼️ I give it zero stars ZERO👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽 why even bother showing an image of the day on the Bing app if you can’t see it for all the other crap that’s on there… Just my $.25 worth🤬😤😡",1
2023-07-09 12:50:12,Great Tool,"I am thoroughly impressed with this A.I tool I have 4 different A.I apps on my phone to see which one I would find the best one to use & this one has more specific answers to questions I have, the conversation is unlimited unlike other A.I’s where you have to pay a subscription but not this one unlimited questions & very specific & helpful answers I love it! This A.I is the perfect tool in my opinion.",5
2023-10-11 11:56:12,You broke the AI,"I was having fun generating images with the ai for about a week without issue. The only prompts that gave me issue were ones that might generate nudity. Then you blocked the celebrity names and that’s when issues began. Celebrity names didn’t work but I also kept getting blocked for many other prompts. As of about 2 days ago, I can’t make anything. Pretty much 99% of the prompts I put in give me the “unsafe image content detected”. I’ve only been able to generate one prompt without issue and it was “car” to see if the whole ai was broken. Please resolve these issues or revert back to how the ai was just a week ago.",1
2023-07-09 20:23:28,Very promising,"Are use this app with iOS is accessibility features, namely, voiceover. Although, I like the app a lot, and could use some interface clean up. In other words, when I open the app, I would like to be able to go immediately to that question line and ask it whatever it is that I’m thinking of asking it. Overall, my experience with the app has been very positive and I look forward to it getting better and better.",4
2022-06-11 14:43:23,Bing searches are so easy!,"I used Google for so long and found out how much data they were searching, storing, & using! My computer would have around 20-25 different programs running and eating up my operating system speeds! 
I’ve switched to Bing searches and started collecting Bing points for each search daily that I’ve been able to “buy” gift cards! That’s right 5$ & 10$ gift cards! I love it!",5
2023-04-12 01:08:34,Getting there,"Finally Microsoft is getting where I would actually use the bing app fir almost everything 
The photo gallery is absolutely beautiful and I can save any images and use them on my iPhone. 
The search with the new AI is efficient but a bit slow to answer compared to using chatGPT directly and asking for a language translation isn’t as good as ChatGPT. 
But overall it’s getting better and I use the app way more than before",4
2020-06-12 13:54:35,Achievment hunting for charity,"I logged into my Xbox One X this morning to find an ad for matching donations by earning rewards points playing Forza 7/Horizon 4. So I unlocked three easy achievements and bam! I had myself a matched donation to the CDC for their fight to save us from COVID-19. Then I went ahead and downloaded Bing and Edge, discovered I can earn Microsoft rewards points which I can then donate to a good cause and make a small difference through my favorite hobby, gaming. It's the little things in life, ya dig?",5
2023-03-17 12:02:19,The AI inclusion is a game changer,"The new AI feature feels like the obvious next evolution of the search engine. Gone are the days where you need to navigate multiple sites to find the info you are looking for. Just ask the AI and get the answer. It also is a very capable analysis tool, able to compare and contrast information in results and provide a level of insight far beyond returning search results.",5
2022-08-06 05:10:54,Edge is Better,"There are features and the ability To NOT bounce you back to the search results page after you change tabs. Very poorly worded. Hopefully the point comes across. Bing is superior to edge on Xbox, but it’s cool that in edge you can keep tabs open, that’d be hard to incorporate into the Bing “homepage” on Xbox. Visually, that is. Back to the phone app… It’s unfortunate that when you click a story on the homepage you can’t leave it open as a tab.",4
2021-09-21 23:20:32,Very Close To Switching To Google,"I’ve been using Bing since July 2020, and I could see why it’s not everyone’s go-to search engine. Frankly, Microsoft Rewards is the only reason I use it, but I’ve been adjusting to it. I’ve been so committed I even changed my web browser from Safari to Edge on my iPhone. Disappointingly, last update has been a mess. As other have mentioned, sometimes clicking a link redirects you back to the homepage. 

Also, it’s been a year since the release of iOS 14 and STILL NO WIDGETS! Google definitely has the edge on Bing without a doubt. Disappointing.",2
